game_sample	MageX_v0.8a	stargate	03.sam	
game_sample	MageX_v0.8a	stargate	04.sam	
game_sample	MageX_v0.8a	stargate	05.sam	
game_sample	MageX_v0.8a	stargate	06.sam	
game_sample	MageX_v0.8a	stargate	07.sam	
game_sample	MageX_v0.8a	stargate	08.sam	
game_sample	MageX_v0.8a	stargate	09.sam	
game_sample	MageX_v0.8a	stargate	10.sam	
game_sample	MageX_v0.8a	stargate	11.sam	
game_sample	MageX_v0.8a	stargate	12.sam	
game_sample	MageX_v0.8a	stargate	13.sam	
game_sample	MageX_v0.8a	stargate	14.sam	
game_sample	MageX_v0.8a	stargate	15.sam	
game_sample	MageX_v0.8a	stargate	16.sam	
game_sample	MageX_v0.8a	stargate	17.sam	
game_sample	MageX_v0.8a	stargate	18.sam	
game_sample	MageX_v0.8a	stargate	19.sam	
game_sample	MageX_v0.8a	stargate	20.sam	
game_sample	MageX_v0.8a	stargate	21.sam	
game_sample	MageX_v0.8a	stargate	22.sam	
game_sample	MageX_v0.8a	stargate	23.sam	
game_sample	MageX_v0.8a	stargate	24.sam	
game_sample	MageX_v0.8a	stargate	25.sam	
game_sample	MageX_v0.8a	stargate	26.sam	
game_sample	MageX_v0.8a	stargate	27.sam	
game_sample	MageX_v0.8a	stargate	28.sam	
game_sample	MageX_v0.8a	stargate	29.sam	
game_sample	MageX_v0.8a	stargate	30.sam	
game_sample	MageX_v0.8a	stargate	31.sam	
game_sample	MageX_v0.8a	stargate	32.sam	
game_sample	MageX_v0.8a	stargate	33.sam	
game_sample	MageX_v0.8a	stargate	34.sam	
game_sample	MageX_v0.8a	stargate	35.sam	
game_sample	MageX_v0.8a	stargate	36.sam	
game_sample	MageX_v0.8a	stargate	37.sam	
game_sample	MageX_v0.8a	stargate	38.sam	
game_sample	MageX_v0.8a	stargate	39.sam	
game_sample	MageX_v0.8a	stargate	40.sam	
game_sample	MageX_v0.8a	stargate	41.sam	
game_sample	MageX_v0.8a	stargate	42.sam	
game_sample	MageX_v0.8a	stargate	43.sam	
game_sample	MageX_v0.8a	stargate	44.sam	
game_sample	MageX_v0.8a	stargate	45.sam	
game_sample	MageX_v0.8a	stargate	46.sam	
game_sample	MageX_v0.8a	stargate	47.sam	
game_sample	MageX_v0.8a	stargate	48.sam	
game_sample	MageX_v0.8a	stargate	49.sam	
game_sample	MageX_v0.8a	stargate	50.sam	
game_sample	MageX_v0.8a	stargate	51.sam	
game_sample	MageX_v0.8a	stargate	52.sam	
game_sample	MageX_v0.8a	stargate	53.sam	
game_sample	MageX_v0.8a	stargate	54.sam	
game_sample	MageX_v0.8a	stargate	55.sam	
game_sample	MageX_v0.8a	stargate	56.sam	
game_sample	MageX_v0.8a	stargate	57.sam	
game_sample	MageX_v0.8a	stargate	58.sam	
game_sample	MageX_v0.8a	stargate	59.sam	
game_sample	MageX_v0.8a	stargate	60.sam	
game_sample	MageX_v0.8a	stargate	61.sam	
game_sample	MageX_v0.8a	stargate	62.sam	
game_sample	MageX_v0.8a	stargate	63.sam	
game	MageX_v0.8a	robotron	\N	\N	\N	\N	\N	Robotron (Solid Blue label)	1982	Williams	\N	\N	\N	
game_rom	MageX_v0.8a	robotron	robotron.sb1	\N	\N	4096	66c7d3ef	f6d60e26c209c1df2cc01ac07ad5559daa1b7118	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	robotron	robotron.sb2	\N	\N	4096	5bc6c614	4d6e82bc29f49100f7751ccfc6a9ff35695b84b3	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	robotron	robotron.sb3	\N	\N	4096	e99a82be	06a8c8dd0b4726eb7f0bb0e89c8533931d75fc1c	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	robotron	robotron.sb4	\N	\N	4096	afb1c561	aaf89c19fd8f4e8750717169eb1af476aef38a5e	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	robotron	robotron.sb5	\N	\N	4096	62691e77	79b4680ce19bd28882ae823f0e7b293af17cbb91	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	robotron	robotron.sb6	\N	\N	4096	bd2c853d	f76ec5432a7939b33a27be1c6855e2dbe6d9fdc8	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	robotron	robotron.sb7	\N	\N	4096	49ac400c	06eae5138254723819a5e93cfd9e9f3285fcddf5	\N	\N	\N	\N	\N	\N	
